score,is_outlier
0.11787870820954388,0
0.1192410052318949,0
0.09454015033241231,0
0.09455770579278056,0
0.08815100928193742,0
0.07142177417711104,0
0.07434051442188316,0
0.07490528270761054,0
0.07057193254691513,0
0.08735527799696319,0
0.1019871782303034,0
0.08506554108679792,0
0.08648580735339922,0
0.061545769701892294,0
0.08006915422212679,0
0.0955993178280396,0
0.06437120322097567,0
0.09892151549442796,0
0.09273028044056292,0
0.0977167951092543,0
0.06728455860351024,0
0.058645624020470355,0
0.10217346329139237,0
0.08661291244324776,0
0.10717350246815943,0
0.07774585876888201,0
0.052559879568162216,0
0.06837238288402636,0
0.07677772494416868,0
0.10232793590104167,0
0.08084773873063877,0
0.10142668717267433,0
0.09795203666354857,0
0.09352855956253203,0
0.1090135658384479,0
0.08139862450679064,0
0.08446335698124358,0
0.10372145400805127,0
0.0885179455683987,0
0.06340735597870795,0
0.0973603645051846,0
0.08943619992354818,0
0.08036774959173387,0
0.09835650626490722,0
0.09423772587186852,0
0.08970111726252666,0
0.095220691483966,0
0.062168314951098314,0
0.08435140391374873,0
0.09931672540126052,0
0.08673463755119759,0
0.08958691509469813,0
0.09994657795865414,0
0.11635774957390588,0
0.10453942898263785,0
0.08310851490747256,0
0.09860787767852275,0
0.108890172389148,0
0.09614109273929755,0
0.0966209841857622,0
0.10515046402678052,0
0.08971423961079844,0
0.07683458754350247,0
0.11441698610873896,0
0.08079397095261487,0
0.10762061272877171,0
0.0830268013916094,0
0.0921430151756985,0
0.09301806828552156,0
0.11047434178680182,0
0.1117788187562343,0
0.08140572202169061,0
0.08374728859064617,0
0.0862624828095635,0
0.1020418920245515,0
0.10432869785810345,0
0.08655871771015677,0
0.08265150174917307,0
0.0856071401283553,0
0.11273591431552232,0
0.08700947558140742,0
0.08538907591855543,0
0.09235732221869619,0
0.09206322359232555,0
0.09556491032049796,0
0.09495252554998768,0
0.06913211356252869,0
0.07416337648384269,0
0.08283579887968268,0
0.09065200694896824,0
0.09016361275942614,0
0.07733237690853784,0
0.10636359873785228,0
0.10903895368926209,0
0.07637941183085534,0
0.10248822622077036,0
0.10404752030748265,0
0.08960634841799697,0
0.079477553904372,0
0.09203244767595076,0
0.113089038462313,0
0.09632085591761214,0
0.08175190054335718,0
0.09226115833464249,0
0.10246549735969879,0
0.06012850800365621,0
0.07644854424615016,0
0.09818964245076789,0
0.10042067552527684,0
0.09475852682962754,0
0.0963828037906217,0
0.10287773023863811,0
0.10623076131321108,0
0.10518374848177114,0
0.08404794825161122,0
0.08965604514191972,0
0.09750511596266348,0
0.10342605694354823,0
0.08087369724834692,0
0.0959703931116056,0
0.10062497110498625,0
0.09288704537268955,0
0.076373159203654,0
0.08204309007250876,0
0.08253366579528948,0
0.1062325761941817,0
0.10502515876880142,0
0.10843295476616166,0
0.10659745980182511,0
0.10894997159767367,0
0.04980989323530938,0
0.0798765438602439,0
0.08832042969920106,0
0.0728851120680718,0
0.08933804960309522,0
0.06377060236555876,0
0.02968148064972065,0
0.03212740682904469,0
0.03212740682904469,0
0.03212740682904469,0
0.03212740682904469,0
0.08259905792708944,0
0.08800403890008951,0
0.06989775519442148,0
0.09410265497231945,0
0.09352271552355823,0
0.09347590804779943,0
0.07825289532118973,0
0.07288836858114583,0
0.0785891843482231,0
0.11628748225013441,0
0.11147258832051465,0
0.10604200538010178,0
0.08865674234148058,0
0.11040318803631577,0
0.09502168442123393,0
0.11170832390996094,0
0.09036138331457466,0
0.09758040152555097,0
0.09960604504998855,0
0.10524468774568868,0
0.08692353483903148,0
0.08656115273737414,0
0.06775403240484401,0
0.09178347070366522,0
0.08288265348203933,0
0.04385310440298529,0
0.052425308064342646,0
0.052425308064342646,0
0.052425308064342646,0
0.052425308064342646,0
0.09643131122641524,0
0.09708603065613297,0
0.08576185515423523,0
0.10977634299796857,0
0.09999698755612668,0
0.08351708735949548,0
0.11411123301648268,0
0.10118323549109554,0
0.11306866017195072,0
0.06684142219424327,0
0.07737529138348687,0
0.07524521499330444,0
0.09621137973644805,0
0.10946070047016626,0
0.08032385852066992,0
0.07794494209623232,0
0.08401771189365398,0
0.07864188297067454,0
0.10685344334576696,0
0.09347749844544162,0
0.06915840487316216,0
0.10281019800191388,0
0.1123273160746478,0
0.09366374091857488,0
0.09877700918958049,0
0.07233407900876543,0
0.1096314406322742,0
0.0755088752660113,0
0.10736301603161785,0
0.11106026542589781,0
0.09077655703721699,0
0.0942386498961511,0
0.08349655471224243,0
0.10597339390617061,0
0.09457556106248799,0
0.08475846236523343,0
0.11342248851965475,0
0.11021901898764136,0
0.10904588880455712,0
0.11078134762825292,0
0.08767650628025447,0
0.10387366779851936,0
0.09516359479552838,0
0.08662869881602586,0
0.11561994982426738,0
0.08500009947449261,0
0.11324185686978966,0
0.09049054942453055,0
0.1122003907951254,0
0.09338767096221562,0
0.048361371839578116,0
0.10915550952103525,0
0.10590633364518698,0
0.07488461595178209,0
0.0875016230441179,0
0.037986070891066315,0
0.04706724791011219,0
0.04706724791011219,0
0.04706724791011219,0
0.04706724791011219,0
0.10007741349092997,0
0.105671468476916,0
0.08042821434438802,0
0.08291138577047047,0
0.10430867786260328,0
0.11296074182180588,0
0.08770240699182402,0
0.10669620471689978,0
0.08221563664111275,0
0.09255178551092469,0
0.10258039004866154,0
0.10053229127143454,0
0.0916702148076024,0
0.0934502631888226,0
0.07359465095259332,0
0.11101032149294365,0
0.09393144909661849,0
0.08984991462782127,0
0.11095889306089063,0
0.08986071605284929,0
0.10334480051382533,0
0.08026979184685312,0
0.048040159283303296,0
0.05582293360601431,0
0.05582293360601431,0
0.05582293360601431,0
0.05582293360601431,0
0.1121468805264984,0
0.11828220394064526,0
0.11725552564350489,0
0.08789503343448024,0
0.11567982794186138,0
0.08030207320773125,0
0.09017316848026752,0
0.07418165874701527,0
0.09110730101300613,0
0.09286256416329047,0
0.09132836168563291,0
0.10346250214564456,0
0.06721663356392105,0
0.07477411956467223,0
0.08965401269468815,0
0.10069171443407332,0
0.10255201297662081,0
0.10599032891937643,0
0.06978355675807502,0
0.08072955157865691,0
0.07439789417433584,0
0.09838870275105888,0
0.08462976232810088,0
0.09572246858586858,0
0.10669010303551157,0
0.07509186645733129,0
0.10996433617755869,0
0.10917782888196437,0
0.08951012848684187,0
0.08636985184175139,0
0.07903445983783153,0
0.09782957755498478,0
0.0886016898897265,0
0.09734910419806281,0
0.11422718045930097,0
0.09325881558280974,0
0.11970950012815706,0
0.10698432449548984,0
0.10030069043476825,0
0.11143160888546971,0
0.11625277652751331,0
0.11829616081801353,0
0.09528390627211986,0
0.08976402628928426,0
0.11304843088205818,0
0.05650158312390863,0
0.057820632299296015,0
0.057820632299296015,0
0.057820632299296015,0
0.057820632299296015,0
0.09127659216550155,0
0.07725703180144072,0
0.06961781967697511,0
0.08479518286551835,0
0.1058038525650134,0
0.08324834680533139,0
0.09937243498951692,0
0.0632361346978455,0
0.08321246091485224,0
0.10498945545844984,0
0.08778616962746782,0
0.07531681296447712,0
0.10316813322470514,0
0.06415352851517464,0
0.06650376555488036,0
0.07878574758688783,0
0.09380695274354373,0
0.06989191369667447,0
0.0924500886475616,0
0.07003093939854199,0
0.073303130886396,0
0.10343716897933308,0
0.08989277162592979,0
0.08985810439133118,0
0.11846937850295902,0
0.1141409965816037,0
0.1057033728799942,0
0.11682825405537128,0
0.11613873621369519,0
0.11572501528910123,0
0.07240382638913034,0
0.07004163039913408,0
0.08009455461856713,0
0.09758184451008817,0
0.08281222153703183,0
0.07409137369939861,0
0.1026690951492435,0
0.06354565251550037,0
0.08797426478323422,0
0.05130338022918879,0
0.06282538229638979,0
0.08435108461672508,0
0.08917599358079104,0
0.10790609203472779,0
0.09515862409430731,0
0.08494057101085445,0
0.06918176886759375,0
0.08427229512075723,0
0.08369886677537036,0
0.09168357558055512,0
0.08161307247206367,0
0.08213832958935252,0
0.07283446182270276,0
0.08233391729813899,0
0.07700341674925743,0
0.08703846243684882,0
0.0775838700988285,0
0.06770781613717447,0
0.07224079422843815,0
0.08927604756373864,0
0.0979347883281238,0
0.08684210727276281,0
0.09153720369007706,0
0.09258417909611627,0
0.1094198230227868,0
0.09394880970929143,0
0.11252721215677242,0
0.08884278856355793,0
0.0957391401326862,0
0.11151319619465122,0
0.10409007078463534,0
0.09603383347995298,0
0.0911380009465812,0
0.10790308343902699,0
0.11251017293888005,0
0.08988834354578867,0
0.09377579588488133,0
0.10361545262229271,0
0.10351111561332754,0
0.06142275509281059,0
0.10693166224871858,0
0.08597903914511862,0
0.11453969060794533,0
0.08655889067660155,0
0.09200924423725243,0
0.09355942111354532,0
0.0742276665400039,0
0.08190911324845629,0
0.11900455953664052,0
0.10462144442445309,0
0.08388177971861072,0
0.08425929169142954,0
0.08366862739921177,0
0.08137013993992837,0
0.09891709969290347,0
0.1019043883590588,0
-0.013300965522604402,1
0.0016000421494831718,0
0.019422272685520214,0
0.0948967103706545,0
0.09979006326789613,0
0.08172357507712763,0
0.09810458498152724,0
0.08957342378303268,0
0.08795135062295878,0
0.07297807761121033,0
0.0969658072056161,0
0.08234551271213619,0
0.09017416125711869,0
0.09372815597421014,0
0.08325945865885698,0
0.08262392630176513,0
0.09088104589437818,0
0.09394326550679855,0
0.08249180169092984,0
0.07680025683336039,0
0.10152619546475761,0
0.08865349290531693,0
0.047142131469650295,0
0.04872946687102453,0
0.04872946687102453,0
0.04872946687102453,0
0.04872946687102453,0
0.08643265155356411,0
0.10265514967923783,0
0.09744463203672526,0
0.08764048381918538,0
0.10730695593741923,0
0.10199393875078738,0
0.08835331969329152,0
0.09736406420634225,0
0.0757362748551369,0
0.03240884927518095,0
0.07087139650188928,0
0.058369614723899454,0
0.10571984962364306,0
0.10475616766163165,0
0.0921795947547428,0
0.09689114699195972,0
0.09866581273385994,0
0.11197972403364731,0
0.10053180223702485,0
0.10605956083343371,0
0.07872858916426495,0
0.09551537383647984,0
0.09577641370823525,0
0.08766675876894775,0
0.10390095948538336,0
0.08981904622019676,0
0.1025230126443824,0
0.09648668936908616,0
0.08451810783932884,0
0.09053408631867127,0
0.07345947529261526,0
0.08738782949108276,0
0.11091489830993806,0
0.09829488542609877,0
0.09375087312841962,0
0.09653588216581233,0
0.07193677821165334,0
0.09885576854542427,0
0.07340510446606408,0
0.07728820109865125,0
0.10758093827407617,0
0.10773520867176872,0
0.10617170602188597,0
0.10636363902017615,0
0.06559780075043797,0
0.10849293985590519,0
0.10209385704680068,0
0.10066437062278938,0
0.09008748321008592,0
0.09439266301604599,0
0.09895291385582344,0
0.0897451141498592,0
0.11336099556824741,0
0.10747054979815657,0
0.10989394124461238,0
0.07905799581050466,0
0.10653145677918952,0
0.08937998132319103,0
0.10544196826412228,0
0.08143313679326397,0
0.07676307575139157,0
0.08370755593714474,0
0.10709829299827578,0
0.0707019337443941,0
0.1063381933849819,0
0.0986581762205776,0
0.10375166878583125,0
0.08203739766851736,0
0.07162138604976531,0
0.07050862631832205,0
0.10949812407244447,0
0.07532045580985969,0
0.06956799010627951,0
0.10230396283695803,0
0.11291083296860976,0
0.11338536759138185,0
0.07458326195492726,0
0.0985844903680323,0
0.09850804392363766,0
0.11505922347622544,0
0.11247115199421187,0
0.08789009606029535,0
0.10007341711707374,0
0.11299622148897698,0
0.08781294020829067,0
0.09533564890515855,0
0.08582541296323842,0
0.10509662461221814,0
0.10925733598503728,0
0.11013977171411865,0
0.11113577745240866,0
0.1077095807505728,0
0.11136570701424514,0
0.09612893044752224,0
0.07580630478589823,0
0.10520412203994522,0
0.06389650582198036,0
0.0869719735472515,0
0.11169715147767184,0
0.09062849227624237,0
0.10472302450582044,0
0.10533663308558705,0
-0.024786423346419673,1
-0.01640503217498679,1
2.6910553825310046e-06,0
0.07409731076227916,0
0.06709317489211519,0
0.035397065980996456,0
0.06590500242166253,0
0.09466391022670168,0
0.08557146769331059,0
0.03250527054394581,0
0.10045419108635772,0
0.0871749228722613,0
0.08080039964922481,0
0.1030220946073277,0
0.09319648605623176,0
0.10963965470656195,0
0.1118505736527064,0
0.08597075712437457,0
0.10306416666074264,0
0.09510225555973684,0
0.111784407703167,0
0.11808440859009006,0
0.11331510150902419,0
0.10473962066259529,0
0.10560520894397907,0
0.08682662290761634,0
0.09813385098576388,0
0.11087252757958865,0
0.08843576848093226,0
0.10928100029034854,0
0.05895144972085942,0
0.09021412212998514,0
0.08849704124067254,0
0.1086225469799098,0
0.06360448098788862,0
0.09846723028249282,0
0.08150000996462692,0
0.07943914102310767,0
0.09533075196347124,0
0.08111147348117437,0
0.09984759295850215,0
0.10109474115861816,0
0.07883523598328357,0
0.07982730015307765,0
0.11094203877098335,0
0.1147114743959255,0
0.11461111328581997,0
0.0680854711508958,0
0.11455107071745718,0
0.1168843252937567,0
0.10828333676959484,0
0.11530657423410617,0
0.0865761399408353,0
0.11638715745110773,0
0.10006292161096919,0
0.07859274321281062,0
0.07959807366589067,0
0.11691234380990623,0
0.09556124245786407,0
0.1099847812892264,0
0.08706076847376953,0
0.11038396542007312,0
0.0731398440731858,0
0.08994322669798344,0
0.10459693098360817,0
0.10259652493360166,0
0.08733632225588889,0
0.0880010983964003,0
0.11295683544624252,0
0.0990751544201095,0
0.10869717142451873,0
0.10974244914579095,0
0.11197583635366853,0
0.08757886375947194,0
0.09514740505183794,0
0.11252921027259744,0
0.052189072481979015,0
0.11004466375660665,0
0.07899544975201467,0
0.07635458741833973,0
0.08208888539095277,0
0.09620875753661762,0
0.11428895829048047,0
0.10987956837342011,0
0.09656390848576268,0
0.10006387123305294,0
0.11176323903939755,0
0.07784123768454759,0
0.08771197545457499,0
0.09399710800965716,0
0.07991245757606064,0
0.11639959615895179,0
0.11452045364585028,0
0.08981571757801832,0
0.10387068296598478,0
0.10636369485477165,0
0.1032745834062252,0
0.09400945897715568,0
0.08586032302567331,0
0.09572077309138521,0
0.08728059471146421,0
0.07464608698716152,0
0.09440169066808546,0
0.11185103403722974,0
0.11040058476297387,0
0.08803299120435443,0
0.11325704986237328,0
0.1136419214219872,0
0.10052854868325573,0
0.09257034928220276,0
0.11518423388444204,0
0.11528491479664116,0
0.11446424037900316,0
0.11691033763313469,0
0.08348478049616959,0
0.0859649007513188,0
0.11045522515617895,0
0.08572483009871934,0
0.09167997392901928,0
0.07701711596628452,0
0.10879608733233292,0
0.10034378962904483,0
0.1056230373796001,0
0.08513549276422577,0
0.10198458565065338,0
0.1001839544638295,0
0.10747345310310358,0
0.07869929832900796,0
0.08130252673549204,0
0.06558013946489938,0
0.09416974559194996,0
0.10212968857832044,0
0.10122407365964536,0
0.09750324126626664,0
0.0850889013607748,0
0.06896730334359924,0
0.07211318074829559,0
0.078799577342345,0
0.0732615663621482,0
0.09506317489716332,0
0.09942896105475907,0
0.06587207945727447,0
0.10108170976848196,0
0.09596253117250692,0
0.0976390480538809,0
0.09498439823588767,0
0.06519400406931519,0
0.09277734810175003,0
0.0641198476499295,0
0.06327572023925465,0
0.06688892685802239,0
0.09054563536710747,0
0.08227205488248185,0
0.09881735432587357,0
0.11118251279351937,0
0.07608057381464195,0
0.0905830289552455,0
0.10979730579156605,0
0.10544087124624957,0
0.07250928449302618,0
0.09250511726180216,0
0.07674486778149753,0
0.11544332009008151,0
0.09865877672596102,0
0.07954118182765396,0
0.09856522042937987,0
0.0966567424449421,0
0.08924283634331104,0
0.10250583215036502,0
0.0973584703313215,0
0.10774731322733444,0
0.07959572923172564,0
0.10611474553193828,0
0.05697360913870897,0
0.055379636855315884,0
0.055379636855315884,0
0.055379636855315884,0
0.09162968588682419,0
0.055379636855315884,0
0.10721452905913248,0
0.10546466790654963,0
0.1123230916904851,0
0.0848437943180696,0
0.07579103371349016,0
0.08191795987790057,0
0.09964758589155043,0
0.07703016223926124,0
0.11160329737463337,0
0.07187617678526603,0
0.07873929769937238,0
0.11665233797233698,0
0.09598292578889456,0
0.11209545476519728,0
0.1000592555264081,0
0.09419206427981974,0
0.08272245825088259,0
0.08013213935754504,0
0.1166239227884493,0
0.07958711978346888,0
0.11703504107333312,0
0.09505788387436914,0
0.11924481771757017,0
0.11245626015926669,0
0.09823607292072445,0
0.045235853576596874,0
0.10615180724544454,0
0.1132764422809805,0
0.10195249455720978,0
0.09494684449554935,0
0.09221630095378303,0
0.11506065326086007,0
0.0792543017927454,0
0.09358595364352473,0
0.12220373241473609,0
0.12174191317235072,0
0.0750320750310271,0
0.08234389123276592,0
0.0945035310391657,0
0.10144314169475638,0
0.11211820669266948,0
0.08602033590622654,0
0.11020237231571456,0
0.11070033553767689,0
0.10557687972859997,0
0.09180983701138817,0
0.09021004634093482,0
0.10497976876428994,0
0.10079985295594113,0
0.08824260478054369,0
0.09900960555972205,0
0.11084716913546327,0
0.10884564944690833,0
0.11088856912319384,0
0.11235457899015439,0
0.077474897560673,0
0.07578738323116557,0
0.09743246697537833,0
0.10880663453672462,0
0.07224200792458713,0
0.09561365017958923,0
0.09897265361018187,0
0.04997797137829252,0
0.07236654543550419,0
0.0752798627230924,0
0.08476721446260199,0
0.07165064345003475,0
0.09395654576401857,0
0.09776460714358431,0
0.07112301103892965,0
0.061457298123588466,0
0.0691203291334378,0
0.096604482487187,0
0.08507317657914865,0
0.1099503048710519,0
0.10251698429483147,0
0.11445402478412575,0
0.11533732614607556,0
0.10102071839105825,0
0.08972616993238608,0
0.08105094724973794,0
0.0733566614441144,0
0.06938867818551597,0
0.1048465284565755,0
0.10771159840530337,0
0.10885176823965681,0
0.10915912047874132,0
0.11525601371247479,0
0.09042519534551857,0
0.11217114288809082,0
0.11632824400001651,0
0.11835052651163941,0
0.09500740722571738,0
0.10006728263904063,0
0.08809219748401564,0
0.09798833165030812,0
0.11721445862461838,0
0.09975628802314324,0
0.08074243414332327,0
0.07967223772482779,0
0.11088496968507666,0
0.07970347339632927,0
0.11071740227719884,0
0.09179731601460023,0
0.11031493324086245,0
0.10107646352070654,0
0.07849790184570438,0
0.10200249212050372,0
0.08530431567406899,0
0.11113773485142969,0
0.1036911861229724,0
0.08951078979685984,0
0.08842595871155329,0
0.10904498750343294,0
0.08487165601211472,0
0.11094897141234183,0
0.10503298538282685,0
0.10330405313795626,0
0.07776170291066148,0
0.05620083061200154,0
0.0580914118205883,0
0.08584901954765556,0
0.0678187875569849,0
0.09203719089638351,0
0.061666429522702626,0
0.0600042635616338,0
0.06809513755988916,0
0.08701975590220173,0
0.08771930211353651,0
0.0982782179143959,0
0.11106674125192029,0
0.11748188166580342,0
0.11370934233249941,0
0.09213913068624813,0
0.08525630083458313,0
0.11456720189907438,0
0.11319468146833084,0
0.10965762911538302,0
0.11450670454648781,0
0.10739473666319715,0
0.08482977556362453,0
0.10122592335604519,0
0.08205179390270939,0
0.09853256391507764,0
0.09107050000823935,0
0.08853231188685384,0
0.08446068245404853,0
0.08093807023476413,0
0.11104304495365702,0
0.08819362908152284,0
0.10007993050773895,0
0.11201238638683486,0
0.11060779888103117,0
0.07566894745078667,0
0.09102185177995803,0
0.09325585481193499,0
0.10609103673916842,0
0.09453891450310614,0
0.11322695204930688,0
0.09197350428079842,0
0.1130124597511602,0
0.09728965594955669,0
0.09296725318405613,0
0.10458911812643357,0
0.10540124989900795,0
-0.008358757268614014,1
-0.0012137000272591791,1
0.011067044978505525,0
0.08102908104716894,0
0.10285528712455311,0
0.08453932398028502,0
0.08316585615908528,0
0.09836265082414164,0
0.106556236527863,0
0.08929844278484583,0
0.09611529388915424,0
0.06738050795437756,0
0.10280426985928764,0
0.08327344555616173,0
0.1109818859967302,0
0.076447805072827,0
0.08780722888943415,0
0.0908763828095604,0
0.1112468107612567,0
0.09075448690733195,0
0.07085271000970778,0
0.07793491032952249,0
0.11008201765663089,0
0.08484242730713148,0
0.08791583536364167,0
0.08753182565883039,0
0.09836671901586486,0
0.08062050207500626,0
0.10916087828602422,0
0.07837045163370121,0
0.1112750001887356,0
0.11187893219540551,0
0.10894969625931988,0
0.09087004212499838,0
0.07713076478626224,0
0.07880665103908652,0
0.10039361846116518,0
0.1126054305440713,0
0.10525718484817759,0
0.09872517323085311,0
0.07107231435860561,0
0.0954002056084573,0
0.08950161651386801,0
0.11264451345100845,0
0.09055701454999138,0
0.10288274077719678,0
0.10500237954050928,0
0.09032600250673772,0
0.07917126402848312,0
0.08091760606679838,0
0.09852093976554627,0
0.1035192079346629,0
0.11065878073346558,0
0.11077738610365656,0
0.10618044978916513,0
0.10268146194381539,0
0.09516899194258865,0
0.09471581699988568,0
0.07662688035506665,0
0.07672762423899626,0
0.09209372158869145,0
0.08619382413276966,0
0.10938698903316052,0
0.08623329176626215,0
0.07333940797559657,0
0.08277472957372545,0
0.10098421121481926,0
0.10604205198218614,0
0.07727894433605065,0
0.09567741618716769,0
0.10841081680700393,0
0.0911534275962998,0
0.09639832917750107,0
0.11141307083055269,0
0.09678163825892405,0
0.11403961450134842,0
0.10872325453087506,0
0.08330227420425862,0
0.0751077940898135,0
0.0940126916210634,0
0.09895983484239546,0
0.09000419926248271,0
0.09577043155558523,0
0.09175850550015013,0
0.11878533119790752,0
0.09239552385583372,0
0.1149373285164384,0
0.09513062235197767,0
0.08695211243035705,0
0.0828338924981662,0
0.10360546225276918,0
0.10940670763474802,0
0.11417865725498044,0
0.08815681400921865,0
0.11177498966941724,0
0.10857043826521218,0
0.11259444432220878,0
0.11672816159256638,0
0.11353403449749772,0
0.08622885907260514,0
0.09387308202162803,0
0.08178446815661172,0
0.0934165034738279,0
0.09123711976212673,0
0.07556529020414166,0
0.09625044141955014,0
0.07657512906907082,0
0.09671190481528735,0
0.09067875847235052,0
0.07056762141743622,0
0.07072743133571946,0
0.10558747265190765,0
0.10264627572179386,0
0.09421954075526529,0
0.11067124357199687,0
0.09582043429208725,0
0.11353220927077073,0
0.11734638486126275,0
0.09885201391349219,0
0.09701610879397021,0
0.0944665932617148,0
0.09330490557658522,0
0.11182556861773629,0
0.09435260661823042,0
0.07473780865732865,0
0.08823070853506826,0
0.08882440960027571,0
0.11756724743076608,0
0.11332411426559746,0
0.11507604539911653,0
0.07826379445172071,0
0.09287802911439441,0
0.09943460843776791,0
0.11034919775732849,0
0.10219781684912915,0
0.09423138939774989,0
0.09878852587635273,0
0.0939142039011206,0
0.09987400327823204,0
0.09595640099762026,0
0.09593371440660758,0
0.09462617086696418,0
0.10110498846321164,0
0.09113459591054024,0
0.1100580400146659,0
0.07787303327626843,0
0.08430016788237693,0
0.08046495824869038,0
0.09364780562198671,0
0.11131026662695193,0
0.10051813281703742,0
0.09557967892257868,0
0.10750737334533722,0
0.09156306872912984,0
0.07610947409384833,0
0.10907074444675424,0
0.11148668953731194,0
0.08520172438183754,0
0.06792703251190757,0
0.08158697036302437,0
0.07644752911157549,0
0.07815630983509192,0
0.08214207594623274,0
0.08649656506192482,0
0.09602204303166229,0
0.09770804615802042,0
0.09324250357359687,0
0.0999210569057924,0
0.0903443568476025,0
0.08188181912245657,0
0.10167873469185312,0
0.10789406756798187,0
0.08530117626885703,0
0.10916501340253298,0
0.08582407504201811,0
0.11269127884485514,0
0.0645431129265418,0
0.10310047554362273,0
0.10948038947918937,0
0.08858629151323977,0
0.1050898572635458,0
0.11032701536007844,0
0.11147739562108555,0
0.07585278157057546,0
0.0834038313778015,0
0.11025213017199581,0
0.10844466041137951,0
0.09639468893117537,0
0.10870725677023896,0
0.08744112103669405,0
0.09529331206436997,0
0.09361411929053559,0
0.09877465367021498,0
0.09546863558908913,0
0.08743784335575078,0
0.07196857763388703,0
0.11060320558665743,0
0.09137946673461861,0
0.07350239205668574,0
0.10876908625845982,0
0.10599049194635368,0
0.0683237194963775,0
0.09562208889524354,0
0.09758991423328145,0
0.10902931032098373,0
0.08522328548604707,0
0.10699878458415657,0
0.10179251776807874,0
0.07567251281786874,0
0.08528384930207689,0
0.08459088895777483,0
0.10136743774392998,0
0.08513699955156101,0
0.09522557718776953,0
0.07981572785792157,0
0.09331289790307912,0
0.0808458666333205,0
0.10216981064660541,0
0.0684074536913144,0
-0.009003669240352452,1
0.011614545269157506,0
0.030229667419398698,0
0.08930297598864118,0
0.07981698544952137,0
0.06568318345438628,0
0.08982558538192126,0
0.09060852453117446,0
0.10711266895308469,0
0.11140848768539197,0
0.10736483793935836,0
0.10150362338272073,0
0.08147273536464977,0
0.07815208821958874,0
0.11503945235219176,0
0.09301969258095916,0
0.11128100489622017,0
0.12047203864733375,0
0.11268645428547164,0
0.0741363814726489,0
0.08023490626003094,0
0.061684012194512916,0
0.09952461427797377,0
0.09508581223055723,0
0.07886973815473641,0
0.11935932687278505,0
0.07376057451065654,0
0.11166612824713601,0
0.09760837846665937,0
0.11275547706634065,0
0.08768633816698879,0
0.09353634566304009,0
0.09238139399769912,0
